微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IFfr2vZ8s,【Manim数学动画制作教程】’Elteoremadebeethoven - Animation course with Manim' by Alexander Vázquez GitHub: http://t.cn/A6A74q1t  [组图共2张] 原图 ,,无,无,无,2020-04-27 13:00,Mac客户端,20,17,2
IFfn18zla,【数据科学资源大列表】’Data Science Collected Resources - Carefully curated resource links for data science in one place' by Tirthajyoti Sarkar GitHub: http://t.cn/A6A7yiyy  原图 ,,无,无,无,2020-04-27 12:50,Mac客户端,16,24,7
IFfmwFSAG,【Kanmail：类似看板的邮件客户端】’Kanmail - 📥 An email client that functions like a kanban board.' by Oxygem http://t.cn/A6APmKpi GitHub: http://t.cn/A6APmKp6  [组图共3张] 原图 ,,无,无,无,2020-04-27 12:49,Mac客户端,3,6,2
IFflVc1Sc,【将数字转换成近似描述性文字，如'0.23' -> 'less than a quarter'】’Number Words - Convert a number to an approximated text expression: from '0.23' to 'less than a quarter'.' by TokenMill GitHub: http://t.cn/A6A7LgPy  原图 ,,无,无,无,2020-04-27 12:47,Mac客户端,5,6,5
IFdT3CZAp,2020  via:Chaz Hutton  原图 ,,无,无,无,2020-04-27 09:04,Mac客户端,45,17,1
IFdOBnfnQ,Doom小子终于“露脸”了 GitHub:http://t.cn/A6zxNqCW Colab Notebook: http://t.cn/A6zxNqC0 via:Bomze  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-27 08:53,微博视频,17,12,5
IFdBACL7G,是你吗？  原图 ,,无,无,无,2020-04-27 08:20,Mac客户端,68,14,9
IFdtqrBgq,【可直接在Colab运行的NLP精选Notebooks大列表】“The Super Duper NLP Repo”  http://t.cn/A6wkthhV  原图 ,,无,无,无,2020-04-27 08:00,Mac客户端,46,52,24
IFdq0jTYL,【7个让工作变轻松的Vim实用技巧】《7 Vim Tips That Changed My Life (With Demo) | DEV Community 👩💻👨💻》by Alex Kallaway http://t.cn/A6Ahqqx3  [组图共7张] 原图 ,,无,无,无,2020-04-27 07:52,Mac客户端,79,115,32
IFdoHl3Il,【免费书：科学知识的本质】《The Nature of Scientific Knowledge | SpringerLink》by Kevin McCain http://t.cn/A6AhGu5J  原图 ,,无,无,无,2020-04-27 07:49,Mac客户端,35,37,7
IFdkc7o2C,"【新书：数据科学家统计学实战(第二版)——用R/Python掌握50+个统计学基本概念】《Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python, 2nd Edition》by Peter Bruce, Andrew Bruce, Peter Gedeck (O’Reilly Media 2020) http://t.cn/A6AhbxxN  原图 ",,无,无,无,2020-04-27 07:38,Mac客户端,86,181,22
IFcMNhhXg,"《Adversarial Distortion for Learned Video Compression》V Veerabadran, R Pourreza, A Habibian, T Cohen [Qualcomm AI Research & University of California San Diego] (2020) http://t.cn/A6AhZV2B view:http://t.cn/A6AhZV2r  [组图共10张] 原图 ",,无,无,无,2020-04-27 06:15,微博 weibo.com,5,6,1
IFcLP3kAI,"《Polarized-VAE: Proximity Based Disentangled Representation Learning for Text Generation》V Balasubramanian, I Kobyzev, H Bahuleyan, I Shapiro, O Vechtomova [University of Waterloo & Borealis AI & University of Windsor] (2020) http://t.cn/A6AhZ2Go view:http://t.cn/A6AhZ2GK  [组图共10张] 原图 ",,无,无,无,2020-04-27 06:13,微博 weibo.com,9,15,2
IFcKLqxjH,"《On the Synergies between Machine Learning and Stereo: a Survey》M Poggi, F Tosi, K Batsos, P Mordohai, S Mattoccia [University of Bologna & Stevens Institute of Technology] (2020) http://t.cn/A6AhzD4R view:http://t.cn/A6AhzD48  [组图共11张] 原图 ",,无,无,无,2020-04-27 06:10,微博 weibo.com,10,22,2
IFcIT0kEp,"《Weakly-Supervised Mesh-Convolutional Hand Reconstruction in the Wild》D Kulon, R A Güler, I Kokkinos, M Bronstein, S Zafeiriou [Imperial College London & Ariel AI] (2020) http://t.cn/A6AhhO7s view:http://t.cn/A6AhzWhc Home:http://t.cn/A6AhzliA  [组图共14张] 原图 ",,无,无,无,2020-04-27 06:06,微博 weibo.com,9,8,1
IFcFsfqcS,"《SIGN: Scalable Inception Graph Neural Networks》E Rossi, F Frasca, B Chamberlain, D Eynard, M Bronstein, F Monti [Twitter] (2020) http://t.cn/A6Ahzz2K view:http://t.cn/A6Ahzz29  [组图共15张] 原图 ",,无,无,无,2020-04-27 05:57,微博 weibo.com,14,9,3
IFcD9unTU,*《Towards a theory of machine learning》V Vanchurin [University of Minnesota] (2020) http://t.cn/A6Ah7QBr view:http://t.cn/A6Ah7QBd  [组图共8张] 原图 ,,无,无,无,2020-04-27 05:52,微博 weibo.com,6,31,3
IFcxVn6PV,"《MedDialog: A Large-scale Medical Dialogue Dataset》S Chen, Z Ju, X Dong, H Fang, S Wang, Y Yang, J Zeng, R Zhang, R Zhang, M Zhou, P Zhu, P Xie [UC San Diego] (2020) http://t.cn/A6Ah7PZm view:http://t.cn/A6Ah7PZn GitHub:http://t.cn/A6Z1t62J  [组图共3张] 原图 ",,无,无,无,2020-04-27 05:39,微博 weibo.com,7,12,2
IFcxqCtoX,"《The State and Fate of Linguistic Diversity and Inclusion in the NLP World》P Joshi, S Santy, A Budhiraja, K Bali, M Choudhury [Microsoft Research] (2020) http://t.cn/A6Ahhkwv view:http://t.cn/A6AhhkwP  [组图共16张] 原图 ",,无,无,无,2020-04-27 05:37,微博 weibo.com,5,7,2
IFcwC6CTF,"《Pose Manipulation with Identity Preservation》A Ardelean, L M Sasu [Transilvania University of Brasov] (2020) http://t.cn/A6AhhBvR view:http://t.cn/A6AhhBv8 GitHub:http://t.cn/A6w8gbD8  [组图共8张] 原图 ",,无,无,无,2020-04-27 05:35,微博 weibo.com,5,2,3
IFcpvuUP4,"《Through the Looking Glass: Neural 3D Reconstruction of Transparent Shapes》Z Li, Y Yeh, M Chandraker [University of California, San Diego] (2020) http://t.cn/A6AhPrDY view:http://t.cn/A6AhPrDQ GitHub:http://t.cn/A6AhPrDH  [组图共18张] 原图 ",,无,无,无,2020-04-27 05:18,微博 weibo.com,4,9,2
IFckwr8H1,"《Analyzing Reinforcement Learning Benchmarks with Random Weight Guessing》D Oller, T Glasmachers, G Cuccu (2020) http://t.cn/A6AhPczA view:http://t.cn/A6AhPczZ  [组图共18张] 原图 ",,无,无,无,2020-04-27 05:06,微博 weibo.com,6,11,1
IFcje3ba6,*《Infections May Not be Suppressed by Moderate Restriction of Contacts -- Simulated Expansions of Virus in Constrained Scale-Free Networks》Y Ohsawa [The University of Tokyo] (2020) http://t.cn/A6AhP2xD view:http://t.cn/A6AhP2xk  [组图共8张] 原图 ,,无,无,无,2020-04-27 05:02,微博 weibo.com,2,4,1
IFciE0rLE,"*《ARCH: Animatable Reconstruction of Clothed Humans》Z Huang, Y Xu, C Lassner, H Li, T Tung [Facebook Reality Labs & University of Southern California] (2020) http://t.cn/A6AhP78c view:http://t.cn/A6AhP78V  [组图共15张] 原图 ",,无,无,无,2020-04-27 05:01,微博 weibo.com,13,12,2
IFcffjVxc,早！  原图 ,,无,无,无,2020-04-27 04:53,Mac客户端,33,11,3
IF9tixqpL,晚安～  🦊  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-26 21:49,微博视频,33,3,0
IF9qceEgm,《爱可可老师24小时热门分享(2020.4.26)》  爱可可老师24小时热门分享(2020.4.26)  ,,无,无,无,2020-04-26 21:41,微博 weibo.com,8,1,3
IF8QKjgnQ,打扰了打扰了😂  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-26 20:14,微博视频,19,7,4
IF8HG3kvC,  原图 ,,无,无,无,2020-04-26 19:52,Mac客户端,83,4,8
IF8FVg6V9,日本月球轨道飞行器月亮女神号拍到的地球从月球上升起的画面 🌕🌍  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-26 19:47,微博视频,77,35,10
IF8E95KkF,我家小孩因为一件小事大喊大叫了40分钟，最后冷静下来对我说: “我想念学校，想念我的好朋友们。”  via: Amber Sparks  ,,无,无,无,2020-04-26 19:43,Mac客户端,41,1,2
IF63UlNhn,【PyTorch大模型支持】’PyTorch Large Model Support - Large Model Support in PyTorch' by IBM GitHub: http://t.cn/A6wsYI5T  原图 ,,无,无,无,2020-04-26 13:08,Mac客户端,29,52,11
IF4gabXrq,Ruslan Medzhitov：给13岁女儿解释贝叶斯概率  原图 ,,无,无,无,2020-04-26 08:33,Mac客户端,163,117,20
IF4cdhpVY,【用自然语言处理对抗新冠病毒】《自然言語処理で新型コロナウィルスに立ち向かう》by Takahiro Kubo http://t.cn/A6wFm16w  [组图共3张] 原图 ,,无,无,无,2020-04-26 08:23,Mac客户端,13,14,0
IF4aPim8I,薛定谔的猫 🤣  原图 ,,无,无,无,2020-04-26 08:20,Mac客户端,14,0,1
IF43DonSE,"【NVIDIA RTX Voice：消除广播、语音聊天和远程视频会议中的背景噪音，如嘈杂环境中的键盘敲击声或其他环境噪音，还可在嘈杂环境中抑制来自玩家的背景噪音，使传入的音频更容易理解】""NVIDIA RTX Voice"" http://t.cn/A6wpnASW  爱可可-爱生活的微博视频  ",,无,无,无,2020-04-26 08:02,微博视频,24,34,4
IF42etof7,有些论文就一条微博的事儿。 via:Denny Britz  ,,无,无,无,2020-04-26 07:59,Mac客户端,50,9,9
IF3YInM5M,可视化证明：调和平均数H ≤ 几何平均数G ≤ 算术平均数A ≤ 二次平均数(均方值)Q via:Tamás Görbe  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-26 07:50,微博视频,150,181,15
IF3M80OWD,【免费书：线性代数应该这样学】《Linear Algebra Done Right | SpringerLink》by Sheldon Axler http://t.cn/A6ZHGZX1  原图 ,,无,无,无,2020-04-26 07:19,Mac客户端,104,136,21
IF3KEqe45,【免费书：数值优化】《Numerical Optimization | SpringerLink》by Jorge NocedalStephen J. Wright http://t.cn/A6wFYotb  原图 ,,无,无,无,2020-04-26 07:15,Mac客户端,29,53,12
IF3KngFvM,【免费书：统计学完全教程——统计推断简明教程】《All of Statistics - A Concise Course in Statistical Inference | SpringerLink》by Larry Wasserman http://t.cn/A6wFYiVU  原图 ,,无,无,无,2020-04-26 07:15,Mac客户端,77,101,23
IF3J9AKya,【comparxiv :用于比较arXiv上两提交版本差异的命令行工具(Python包)】“comparxiv - A wrapper of latexdiff to compare two version of an arXiv preprint with a single command” by Timon Emken http://t.cn/A6wFYhEi  原图 ,,无,无,无,2020-04-26 07:12,Mac客户端,35,72,12
IF3fV5SdR,此时此刻 ⛽️  原图 ,,无,无,无,2020-04-26 06:00,Mac客户端,112,15,12
IF3eDBv5d,"《A Neural Scaling Law from the Dimension of the Data Manifold》U Sharma, J Kaplan [Johns Hopkins University] (2020) http://t.cn/A6wFpMQS view:http://t.cn/A6wFpMQa GitHub:http://t.cn/A6wFpMQX  [组图共18张] 原图 ",,无,无,无,2020-04-26 05:56,微博 weibo.com,6,6,0
IF3dA0Aih,"《Maximizing Determinants under Matroid Constraints》V Madan, A Nikolov, M Singh, U Tantipongpipat [Amazo & University of Toront & Georgia Institute of Technology] (2020) http://t.cn/A6wFpG9a view:http://t.cn/A6wFpG9X  [组图共2张] 原图 ",,无,无,无,2020-04-26 05:54,微博 weibo.com,3,6,0
IF3cHBAsd,"《NAIST COVID: Multilingual COVID-19 Twitter and Weibo Dataset》Z Gao, S Yada, S Wakamiya, E Aramaki [Nara Institute of Science and Technology] (2020) http://t.cn/A6wFp25w view:http://t.cn/A6wFp25A GitHub:http://t.cn/A6wFp25Z  [组图共7张] 原图 ",,无,无,无,2020-04-26 05:52,微博 weibo.com,15,19,5
IF3bL9iPJ,"《Deep Learning for Screening COVID-19 using Chest X-Ray Images》S Basu, S Mitra [Indian Statistical Institute] (2020) http://t.cn/A6wFpPGN view:http://t.cn/A6wFpPGC  [组图共5张] 原图 ",,无,无,无,2020-04-26 05:49,微博 weibo.com,16,16,0
IF3a0nCsk,"《Predicting Online Item-choice Behavior: A Shape-restricted Regression Perspective》N Nishimura, N Sukegawa, Y Takano, J Iwanaga [University of Tsukuba & Tokyo University of Science] (2020) http://t.cn/A6wFNmKq view:http://t.cn/A6wFNmK5  [组图共8张] 原图 ",,无,无,无,2020-04-26 05:45,微博 weibo.com,4,7,0
IF39c9qGs,"《Degree-targeted cascades in modular, degree-heterogeneous networks》J Snyder, W Cai, R M. D'Souza [University of California, Davis] (2020) http://t.cn/A6wFNHGe view:http://t.cn/A6wFNHGF  [组图共7张] 原图 ",,无,无,无,2020-04-26 05:43,微博 weibo.com,4,3,1
IF38ggwp5,"《Decomposed Adversarial Learned Inference》A H Li, Y Wang, C Chen, J Gao [Amazon Alexa AI & SUNY Buffalo] (2020) http://t.cn/A6wFN0Ml view:http://t.cn/A6wFN0MO  [组图共6张] 原图 ",,无,无,无,2020-04-26 05:41,微博 weibo.com,8,13,1
IF37baLN5,"《Balancing Training for Multilingual Neural Machine Translation》X Wang, Y Tsvetkov, G Neubig [CMU] (2020) http://t.cn/A6wFNXg6 view:http://t.cn/A6wFNXgi GitHub:http://t.cn/A6wFNXga  [组图共18张] 原图 ",,无,无,无,2020-04-26 05:38,微博 weibo.com,6,12,3
IF36o7hAg,"《Improved Residual Networks for Image and Video Recognition》I C Duta, L Liu, F Zhu, L Shao [Inception Institute of Artificial Intelligence (IIAI)] (2020) http://t.cn/A6wFNMbA view:http://t.cn/A6wFNMbZ GitHub:http://t.cn/A6wax3gY  [组图共18张] 原图 ",,无,无,无,2020-04-26 05:36,微博 weibo.com,13,15,7
IF34ApcT0,"《DGL-KE: Training Knowledge Graph Embeddings at Scale》D Zheng, X Song, C Ma, Z Tan, Z Ye, J Dong, H Xiong, Z Zhang, G Karypis [AWS AI] (2020) http://t.cn/A6wFNLxj view:http://t.cn/A6wFNLxY GitHub:http://t.cn/A6ZCMYjK  [组图共18张] 原图 ",,无,无,无,2020-04-26 05:32,微博 weibo.com,17,19,2
IF32sj6CB,"《Attention Module is Not Only a Weight: Analyzing Transformers with Vector Norms》G Kobayashi, T Kuribayashi, S Yokoi, K Inui [Tohoku University] (2020) http://t.cn/A6wFCdkP view:http://t.cn/A6wFCdkv  [组图共18张] 原图 ",,无,无,无,2020-04-26 05:26,微博 weibo.com,18,48,4
IF2Z57RUd,"*《Training with Quantization Noise for Extreme Model Compression》A Fan, P Stock, B Graham, E Grave, R Gribonval, H Jegou, A Joulin [Facebook AI Research & Inria] (2020) http://t.cn/A6we8vFt view:http://t.cn/A6wFC9DR GitHub:http://t.cn/A6we8vFc  [组图共18张] 原图 ",,无,无,无,2020-04-26 05:18,微博 weibo.com,10,16,4
IF2TyDH8o,早！  原图 ,,无,无,无,2020-04-26 05:05,Mac客户端,14,4,7
IF00E9QSm,晚安～  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-25 21:44,微博视频,71,25,9
IEZZw76RJ,《爱可可老师24小时热门分享(2020.4.25)》  爱可可老师24小时热门分享(2020.4.25)  ,,无,无,无,2020-04-25 21:41,微博 weibo.com,15,2,1
IEYC4fB29,🤣  原图 ,,无,无,无,2020-04-25 18:10,Mac客户端,47,15,10
IEYBDEolv,真正的液冷系统（富士通）🤩  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-25 18:09,微博视频,119,54,35
IEYxHiB2D,目标导向的人走得更快。成长导向的人走得更远。目标导向的人要的是答案，以便更快“做对”。他们忽略生活。成长导向的人要的是过程，以便理解方式、原因和意图。他们品味生活。via:Shane Parrish  ,,无,无,无,2020-04-25 18:00,Mac客户端,133,65,8
IEY9rfPNz,【Python开发的新冠疫情看板】’Covid19 Dashboard Web App using Python (Plotly Dash) - Create your own dashboard web app with free resources' by Unicorndy GitHub: http://t.cn/A6wkzfab  [组图共4张] 原图 ,,无,无,无,2020-04-25 17:00,Mac客户端,75,86,21
IEY8AATQ0,【新冠知识发现：新冠研究论文全文搜索】’KDCOVID - Knowledge Discovery for COVID19: Search the full text of CORD19 research papers on COVID 19' by Nicholas Monath GitHub: http://t.cn/A6wk7sAp  [组图共3张] 原图 ,,无,无,无,2020-04-25 16:58,Mac客户端,20,20,8
IEVxvzzfz,创意太赞了！👋 via:Klara Sjöberg  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-25 10:21,微博视频,131,33,15
IEVpFcbiL,《爱可可老师一周论文精选(2020.4.25)》  爱可可老师一周论文精选(2020.4.25)  ,,无,无,无,2020-04-25 10:02,微博 weibo.com,7,6,4
IEVeSwROM,《爱可可老师一周热门分享(2020.4.25)》  爱可可老师一周热门分享(2020.4.25)  ,,无,无,无,2020-04-25 09:35,微博 weibo.com,9,5,2
IEUZroLxi,【Yoga-82：(瑜伽🧘♀️)人体姿态细粒度分类数据集】《Yoga-82: A New Dataset for Fine-grained Classification of Human Poses》(2020) http://t.cn/A6weu4M3 home:http://t.cn/A6weu4M1  [组图共7张] 原图 ,,无,无,无,2020-04-25 08:57,Mac客户端,30,53,7
IEUVCrVTD,【ByteSing：效果逼真的中文歌唱合成系统】《ByteSing: A Chinese Singing Voice Synthesis System Using Duration Allocated Encoder-Decoder Acoustic Models and WaveRNN Vocoders》[ByteDance AI Lab] (2020) http://t.cn/A6wenHu6 view:http://t.cn/A6wenHuJ audio samples: http://t.cn/A6we7n9m  http://t.cn/A6wen8D8 ,,无,无,无,2020-04-25 08:48,微博视频,56,130,20
IEUOU4Eav,Tesla 🚦🛑🚗  爱可可-爱生活的微博视频  ,,无,无,无,2020-04-25 08:31,微博视频,50,23,30
IEULhbObl,【量化噪声训练极限模型压缩】《Training with quantization noise for extreme model compression》 http://t.cn/A6we8vFG paper:《Training with Quantization Noise for Extreme Model Compression》http://t.cn/A6we8vFt GitHub:http://t.cn/A6we8vFc  [组图共3张] 原图 ,,无,无,无,2020-04-25 08:22,Mac客户端,20,24,3
IEUJv03DP,【用微分方程作神经网络层】《Differential Equations as a Neural Network Layers》by Kevin Hannay http://t.cn/A6weQi64  [组图共9张] 原图 ,,无,无,无,2020-04-25 08:18,Mac客户端,40,47,7
IEUzY3gAA,"【更小、更环保的神经网络：""OFA(Once-for-All)"" network】《New system cuts the energy required for training and running neural networks》http://t.cn/A6weYq34 paper:《Once-for-All: Train One Network and Specialize it for Efficient Deployment on Diverse Hardware Platforms》http://t.cn/AiEahaqH  http://t.cn/A6weYI4E ",,无,无,无,2020-04-25 07:54,微博视频,23,28,6
IEUxIzi4f,【三维神经网络：作为复杂神经网络的三维忆阻器电路】《Three-dimensional memristor circuits as complex neural networks | Nature Electronics》(2020) http://t.cn/A6wejpC2 ref:http://t.cn/A6wejpCL  [组图共6张] 原图 ,,无,无,无,2020-04-25 07:49,Mac客户端,24,23,3
IEUqrm5di,【命令行开发三板斧：tmux、git、vim 实战教程】tmux：http://t.cn/A6weWGYf  Git：http://t.cn/A6weWGYc Vim：http://t.cn/A6weWGYM  [组图共3张] 原图 ,,无,无,无,2020-04-25 07:31,Mac客户端,58,70,19
IEUkU06bq,【Transformers新增文本生成Pipeline】’Pipeline for Text Generation: GenerationPipeline | Transformers’  by  Hugging Face  GitHub: http://t.cn/A6we00WS  原图 ,,无,无,无,2020-04-25 07:17,Mac客户端,22,40,4
IETRN5Val,"《QURIOUS: Question Generation Pretraining for Text Generation》S Narayan, G Simoes, J Ma, H Craighead, R Mcdonald [Google Research] (2020) http://t.cn/A6weoeRJ view:http://t.cn/A6weoeR6  [组图共12张] 原图 ",,无,无,无,2020-04-25 06:05,微博 weibo.com,15,15,4
